Date,South
2022-02-01,15.213382909
2022-03-01,14.978603066
2022-04-01,14.9538077
2022-05-01,15.9010573
2022-06-01,15.771253736
2022-07-01,16.842700963
2022-08-01,16.684519102
2022-09-01,17.54980195
2022-10-01,18.122606683
2022-11-01,17.4796144
2022-12-01,17.281723195
2023-01-01,17.087532594
2023-02-01,17.885632114
2023-03-01,18.269278199
2023-04-01,18.176431349
2023-05-01,19.052699768
2023-06-01,18.756025373
2023-07-01,18.18409946
2023-08-01,18.75380937
2023-09-01,18.978429117
2023-10-01,19.050812327
2023-11-01,18.537949035
2023-12-01,18.7083666666667
